source_id,guid,doc_id,scale,raw_text,text,lexical,structural,other,label_type,label,set,label_mapped_to_big5,facet
IPIP,iwouldnotharmafly,Q3637,AB5C,Wouldn't harm a fly,I would not harm a fly.,1,1,1,hard,agreeableness,train,agreeableness,nurturance
IPIP,ifinditdifficulttogetdowntowork,Q364,AB5C,Find it difficult to get down to work,I find it difficult to get down to work.,1,1,1,hard,conscientiousness,train,conscientiousness,efficiency
IPIP,ineglectmyduties,Q367,AB5C,Neglect my duties,I neglect my duties.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,ineedapushtogetstarted,Q368,AB5C,Need a push to get started,I need a push to get started.,1,1,1,hard,conscientiousness,train,conscientiousness,efficiency
IPIP,ileaveamessinmyroom,Q370,AB5C,Leave a mess in my room,I leave a mess in my room.,1,1,1,hard,conscientiousness,train,conscientiousness,orderliness
IPIP,ioftenforgettoputthingsbackintheirproperplace,Q371,AB5C,Often forget to put things back in their proper place,I often forget to put things back in their proper place.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,isethighstandardsformyselfandothers,Q376,AB5C,Set high standards for myself and others,I set high standards for myself and others.,1,1,1,hard,conscientiousness,train,conscientiousness,organization
IPIP,icontinueuntileverythingisperfect,Q377,AB5C,Continue until everything is perfect,I continue until everything is perfect.,1,1,1,hard,conscientiousness,train,conscientiousness,perfectionism
IPIP,icanhandlealotofinformation,Q379,AB5C,Can handle a lot of information,I can handle a lot of information.,1,1,1,hard,openness,train,openness,quickness
IPIP,ithinkquickly,Q380,BFAS,Think quickly,I think quickly.,1,1,1,hard,openness,train,openness,intellect
IPIP,iamfullofideas,Q381,AB5C,Am full of ideas,I am full of ideas.,1,1,1,hard,openness,train,openness,ingenuity
IPIP,ilovetothinkupnewwaysofdoingthings,Q384,AB5C,Love to think up new ways of doing things,I love to think up new ways of doing things.,1,1,1,hard,openness,train,openness,intellect
IPIP,irebelagainstauthority,Q386,HEXACO,Rebel against authority,I rebel against authority.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,ilovetoreflectonthings,Q387,AB5C,Love to reflect on things,I love to reflect on things.,1,1,1,hard,openness,train,openness,empathy
IPIP,ispendtimereflectingonthings,Q388,AB5C,Spend time reflecting on things,I spend time reflecting on things.,1,1,1,hard,openness,train,openness,introspection/private self-consciousness
IPIP,itrytounderstandmyself,Q389,AB5C,Try to understand myself,I try to understand myself.,1,1,1,hard,openness,train,openness,intellect
IPIP,ienjoybeingthoughtofasanormalmainstreamperson,Q391,HEXACO,Enjoy being thought of as a normal mainstream person,I enjoy being thought of as a normal mainstream person.,0,1,1,hard,openness,train,openness,unconventionality
IPIP,irarelygetirritated,Q392,AB5C,Rarely get irritated,I rarely get irritated.,1,1,1,hard,neuroticism,train,neuroticism,calmness
IPIP,iseldomgetmad,Q393,AB5C,Seldom get mad,I seldom get mad.,1,1,1,hard,neuroticism,train,neuroticism,stability
IPIP,iamnoteasilyannoyed,Q394,AB5C,Am not easily annoyed,I am not easily annoyed.,1,1,1,hard,neuroticism,train,neuroticism,calmness
IPIP,idislikemyself,Q395,AB5C,Dislike myself,I dislike myself.,1,1,1,hard,neuroticism,train,neuroticism,happiness
IPIP,iquicklyloseinterestinthetasksistart,Q3966,HEXACO,Quickly lose interest in the tasks I start,I quickly lose interest in the tasks I start.,0,1,1,hard,conscientiousness,train,conscientiousness,diligence
IPIP,irarelycryduringsadmovies,Q3982,HEXACO,Rarely cry during sad movies,I rarely cry during sad movies.,0,1,1,hard,neuroticism,train,neuroticism,sentimentality
IPIP,ipaniceasily,Q400,AB5C,Panic easily,I panic easily.,1,1,1,hard,neuroticism,train,neuroticism,toughness
IPIP,isuspectthatmyfacialexpressionsgivemeawaywhenifeelsad,Q4009,HEXACO,Suspect that my facial expressions give me away when I feel sad,I suspect that my facial expressions give me away when I feel sad.,0,1,1,hard,neuroticism,train,neuroticism,conformity/dependence/need for approval
IPIP,ifearfortheworst,Q401,NEO-PI-R,Fear for the worst,I fear for the worst.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,iprefertojustletthingshappen,Q4026,HEXACO,Prefer to just let things happen,I prefer to just let things happen.,0,1,1,hard,conscientiousness,train,conscientiousness,perfectionism
IPIP,iexperienceveryfewemotionalhighsandlows,Q403,AB5C,Experience very few emotional highs and lows,I experience very few emotional highs and lows.,1,1,1,hard,neuroticism,train,neuroticism,tranquility
IPIP,igetoverwhelmedbyemotions,Q404,AB5C,Get overwhelmed by emotions,I get overwhelmed by emotions.,1,1,1,hard,neuroticism,train,neuroticism,imperturbability
IPIP,iexperiencemyemotionsintensely,Q405,AB5C,Experience my emotions intensely,I experience my emotions intensely.,1,1,1,hard,openness,train,openness,tranquility
IPIP,iusuallyliketospendmyfreetimewithpeople,Q406,HEXACO,Usually like to spend my free time with people,I usually like to spend my free time with people.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,idonotlikecrowdedevents,Q408,AB5C,Don't like crowded events,I do not like crowded events.,1,1,1,hard,extraversion,train,extraversion,sociability
IPIP,iwanttobeleftalone,Q410,AB5C,Want to be left alone,I want to be left alone.,1,1,1,hard,extraversion,train,extraversion,introspection/private self-consciousness
IPIP,imakemyselfthecenterofattention,Q411,AB5C,Make myself the center of attention,I make myself the center of attention.,1,1,1,hard,extraversion,train,extraversion,talkativeness
IPIP,iliketoattractattention,Q412,AB5C,Like to attract attention,I like to attract attention.,1,1,1,hard,extraversion,train,extraversion,talkativeness
IPIP,idislikebeingthecenterofattention,Q413,NEO-PI-R,Dislike being the center of attention,I dislike being the center of attention.,0,1,1,hard,extraversion,train,extraversion,submissiveness
IPIP,ifinditdifficulttoapproachothers,Q416,AB5C,Find it difficult to approach others,I find it difficult to approach others.,1,1,1,hard,extraversion,train,extraversion,poise
IPIP,iamannoyedbyothersmistakes,Q4174,6FPQ,Am annoyed by others' mistakes,I am annoyed by others mistakes.,0,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,ilaughaloud,Q418,NEO-PI-R,Laugh aloud,I laugh aloud.,0,1,1,hard,extraversion,train,extraversion,cheerfulness
IPIP,iamgoodatmakingimpromptuspeeches,Q4180,6FPQ,Am good at making impromptu speeches,I am good at making impromptu speeches.,0,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iaminclinedtoforgiveothers,Q4184,6FPQ,Am inclined to forgive others,I am inclined to forgive others.,0,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iexpressmyselfeasily,Q419,AB5C,Express myself easily,I express myself easily.,1,1,1,hard,extraversion,train,extraversion,leadership
IPIP,iamopentochange,Q4197,6FPQ,Am open to change,I am open to change.,0,1,1,hard,openness,train,openness,intellectual openness
IPIP,idisliketheunknown,Q4231,6FPQ,Dislike the unknown,I dislike the unknown.,0,0,1,hard,openness,train,openness,adventurousness
IPIP,idonotliketotravel,Q4250,6FPQ,Don't like to travel,I do not like to travel.,0,0,1,hard,openness,train,openness,adventurousness
IPIP,ifindpoliticaldiscussionsinteresting,Q4268,6FPQ,Find political discussions interesting,I find political discussions interesting.,0,0,1,hard,openness,train,openness,comprehension
IPIP,ihaveanaturaltalentforinfluencingpeople,Q4279,6FPQ,Have a natural talent for influencing people,I have a natural talent for influencing people.,0,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iliketoread,Q4316,6FPQ,Like to read,I like to read.,0,0,1,hard,openness,train,openness,comprehension
IPIP,ilovetolearnnewthings,Q4324,6FPQ,Love to learn new things,I love to learn new things.,0,0,1,hard,openness,train,openness,culture
IPIP,ispendalotoftimereading,Q4366,6FPQ,Spend a lot of time reading,I spend a lot of time reading.,0,0,1,hard,openness,train,openness,comprehension
IPIP,itrytodotoodifficultthings,Q4374,6FPQ,Try to do too difficult things,I try to do too difficult things.,0,0,1,hard,openness,train,openness,adventurousness
IPIP,itrytoforgiveandforget,Q4375,6FPQ,Try to forgive and forget,I try to forgive and forget.,0,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iwanttoincreasemyknowledge,Q4385,6FPQ,Want to increase my knowledge,I want to increase my knowledge.,0,1,1,hard,openness,train,openness,intellectual openness
IPIP,iamsomeonewhoisoutgoingsociable,Q4396,BFI-2,"I am someone who is outgoing, sociable",I am someone who is outgoing sociable.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhoiscompassionatehasasoftheart,Q4397,BFI-2,"I am someone who is compassionate, has a soft heart",I am someone who is compassionate has a soft heart.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhotendstobedisorganized,Q4398,BFI-2,I am someone who tends to be disorganized,I am someone who tends to be disorganized.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhoisrelaxedhandlesstresswell,Q4399,BFI-2,"I am someone who is relaxed, handles stress well",I am someone who is relaxed handles stress well.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhohasanassertivepersonality,Q4401,BFI-2,I am someone who has an assertive personality,I am someone who has an assertive personality.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhoisrespectfultreatsotherswithrespect,Q4402,BFI-2,"I am someone who is respectful, treats others with respect",I am someone who is respectful treats others with respect.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhotendstobelazy,Q4403,BFI-2,I am someone who tends to be lazy,I am someone who tends to be lazy.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhostaysoptimisticafterexperiencingasetback,Q4404,BFI-2,I am someone who stays optimistic after experiencing a setback,I am someone who stays optimistic after experiencing a setback.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhoiscuriousaboutmanydifferentthings,Q4405,BFI-2,I am someone who is curious about many different things,I am someone who is curious about many different things.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhorarelyfeelsexcitedoreager,Q4406,BFI-2,I am someone who rarely feels excited or eager,I am someone who rarely feels excited or eager.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhotendstofindfaultwithothers,Q4407,BFI-2,I am someone who tends to find fault with others,I am someone who tends to find fault with others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhoisdependablesteady,Q4408,BFI-2,"I am someone who is dependable, steady",I am someone who is dependable steady.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhoismoodyhasupanddownmoodswings,Q4409,BFI-2,"I am someone who is moody, has up and down mood swings",I am someone who is moody has up and down mood swings.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhoisinventivefindscleverwaystodothings,Q4410,BFI-2,"I am someone who is inventive, finds clever ways to do things",I am someone who is inventive finds clever ways to do things.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhotendstobequiet,Q4411,BFI-2,I am someone who tends to be quiet,I am someone who tends to be quiet.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhofeelslittlesympathyforothers,Q4412,BFI-2,I am someone who feels little sympathy for others,I am someone who feels little sympathy for others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhoissystematiclikestokeepthingsinorder,Q4413,BFI-2,"I am someone who is systematic, likes to keep things in order",I am someone who is systematic likes to keep things in order.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhocanbetense,Q4414,BFI-2,I am someone who can be tense,I am someone who can be tense.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhoisdominantactsasaleader,Q4416,BFI-2,"I am someone who is dominant, acts as a leader",I am someone who is dominant acts as a leader.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhostartsargumentswithothers,Q4417,BFI-2,I am someone who starts arguments with others,I am someone who starts arguments with others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhohasdifficultygettingstartedontasks,Q4418,BFI-2,I am someone who has difficulty getting started on tasks,I am someone who has difficulty getting started on tasks.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhofeelssecurecomfortablewithself,Q4419,BFI-2,"I am someone who feels secure, comfortable with self",I am someone who feels secure comfortable with self.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhoavoidsintellectualphilosophicaldiscussions,Q4420,BFI-2,"I am someone who avoids intellectual, philosophical discussions",I am someone who avoids intellectual philosophical discussions.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhoislessactivethanotherpeople,Q4421,BFI-2,I am someone who is less active than other people,I am someone who is less active than other people.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhocanbesomewhatcareless,Q4423,BFI-2,I am someone who can be somewhat careless,I am someone who can be somewhat careless.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhoisemotionallystablenoteasilyupset,Q4424,BFI-2,"I am someone who is emotionally stable, not easily upset",I am someone who is emotionally stable not easily upset.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhohaslittlecreativity,Q4425,BFI-2,I am someone who has little creativity,I am someone who has little creativity.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhoissometimesshyintroverted,Q4426,BFI-2,"I am someone who is sometimes shy, introverted",I am someone who is sometimes shy introverted.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhoishelpfulandunselfishwithothers,Q4427,BFI-2,I am someone who is helpful and unselfish with others,I am someone who is helpful and unselfish with others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhokeepsthingsneatandtidy,Q4428,BFI-2,I am someone who keeps things neat and tidy,I am someone who keeps things neat and tidy.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhovaluesartandbeauty,Q4430,BFI-2,I am someone who values art and beauty,I am someone who values art and beauty.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhofindsithardtoinfluencepeople,Q4431,BFI-2,I am someone who finds it hard to influence people,I am someone who finds it hard to influence people.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhoissometimesrudetoothers,Q4432,BFI-2,I am someone who is sometimes rude to others,I am someone who is sometimes rude to others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhoisefficientgetsthingsdone,Q4433,BFI-2,"I am someone who is efficient, gets things done",I am someone who is efficient gets things done.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhooftenfeelssad,Q4434,BFI-2,I am someone who often feels sad,I am someone who often feels sad.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhoiscomplexadeepthinker,Q4435,BFI-2,"I am someone who is complex, a deep thinker",I am someone who is complex a deep thinker.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhoisfullofenergy,Q4436,BFI-2,I am someone who is full of energy,I am someone who is full of energy.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhoissuspiciousofothersintentions,Q4437,BFI-2,I am someone who is suspicious of others' intentions,I am someone who is suspicious of others intentions.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhoisreliablecanalwaysbecountedon,Q4438,BFI-2,"I am someone who is reliable, can always be counted on",I am someone who is reliable can always be counted on.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhokeepstheiremotionsundercontrol,Q4439,BFI-2,I am someone who keeps their emotions under control,I am someone who keeps their emotions under control.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhohasdifficultyimaginingthings,Q4440,BFI-2,I am someone who has difficulty imagining things,I am someone who has difficulty imagining things.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhoistalkative,Q4441,BFI-2,I am someone who is talkative,I am someone who is talkative.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhocanbecoldanduncaring,Q4442,BFI-2,I am someone who can be cold and uncaring,I am someone who can be cold and uncaring.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewholeavesamessdoesnotcleanup,Q4443,BFI-2,"I am someone who leaves a mess, doesn't clean up",I am someone who leaves a mess does not clean up.,1,1,1,hard,conscientiousness,train,conscientiousness,conscientiousness
IPIP,iamsomeonewhorarelyfeelsanxiousorafraid,Q4444,BFI-2,I am someone who rarely feels anxious or afraid,I am someone who rarely feels anxious or afraid.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,iamsomeonewhothinkspoetryandplaysareboring,Q4445,BFI-2,I am someone who thinks poetry and plays are boring,I am someone who thinks poetry and plays are boring.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhoispolitecourteoustoothers,Q4447,BFI-2,"I am someone who is polite, courteous to others",I am someone who is polite courteous to others.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhohaslittleinterestinabstractideas,Q4450,BFI-2,I am someone who has little interest in abstract ideas,I am someone who has little interest in abstract ideas.,1,1,1,hard,openness,train,openness,openness
IPIP,iamsomeonewhoshowsalotofenthusiasm,Q4451,BFI-2,I am someone who shows a lot of enthusiasm,I am someone who shows a lot of enthusiasm.,1,1,1,hard,extraversion,train,extraversion,extraversion
IPIP,iamsomeonewhoassumesthebestaboutpeople,Q4452,BFI-2,I am someone who assumes the best about people,I am someone who assumes the best about people.,1,1,1,hard,agreeableness,train,agreeableness,agreeableness
IPIP,iamsomeonewhoistemperamentalgetsemotionaleasily,Q4454,BFI-2,"I am someone who is temperamental, gets emotional easily",I am someone who is temperamental gets emotional easily.,1,1,1,hard,neuroticism,train,neuroticism,neuroticism
IPIP,ibegintopanicwhenthereisdanger,Q4757,HEXACO,Begin to panic when there is danger,I begin to panic when there is danger.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,iwouldfearwalkinginahighcrimepartofacity,Q4758,HEXACO,Would fear walking in a high-crime part of a city,I would fear walking in a high-crime part of a city.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,itrembleindangeroussituations,Q4759,HEXACO,Tremble in dangerous situations,I tremble in dangerous situations.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,iwouldnevergoridingdownastretchofrapidsinacanoe,Q4760,HEXACO,Would never go riding down a stretch of rapids in a canoe,I would never go riding down a stretch of rapids in a canoe.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,ifacedangerconfidently,Q4762,HEXACO,Face danger confidently,I face danger confidently.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,iwouldbegoodatrescuingpeoplefromaburningbuilding,Q4764,HEXACO,Would be good at rescuing people from a burning building,I would be good at rescuing people from a burning building.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,iamwillingtotakerisks,Q4765,HEXACO,Am willing to take risks,I am willing to take risks.,0,1,1,hard,neuroticism,train,neuroticism,fearfulness
IPIP,ioftenworryaboutthingsthatturnouttobeunimportant,Q4766,HEXACO,Often worry about things that turn out to be unimportant,I often worry about things that turn out to be unimportant.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,igetupsetbyunpleasantthoughtsthatcomeintomymind,Q4769,HEXACO,Get upset by unpleasant thoughts that come into my mind,I get upset by unpleasant thoughts that come into my mind.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,irarelyworry,Q4771,HEXACO,Rarely worry,I rarely worry.,0,1,1,hard,neuroticism,train,neuroticism,anxiety
IPIP,iletmyselfbeinfluencedbyothers,Q4777,HEXACO,Let myself be influenced by others,I let myself be influenced by others.,0,1,1,hard,neuroticism,train,neuroticism,conformity/dependence/need for approval
IPIP,iimmediatelyfeelsadwhenhearingofanunhappyevent,Q4787,HEXACO,Immediately feel sad when hearing of an unhappy event,I immediately feel sad when hearing of an unhappy event.,0,1,1,hard,neuroticism,train,neuroticism,sentimentality
IPIP,iseldomfeelweepywhilereadingthesadpartofastory,Q4792,HEXACO,Seldom feel weepy while reading the sad part of a story,I seldom feel weepy while reading a sad part of a story.,0,1,1,hard,neuroticism,train,neuroticism,sentimentality
IPIP,iamseldombotheredbytheapparentsufferingofstrangers,Q4793,HEXACO,Am seldom bothered by the apparent suffering of strangers,I am seldom bothered by the apparent suffering of strangers.,0,1,1,hard,neuroticism,train,neuroticism,sentimentality
IPIP,italkalot,Q4796,HEXACO,Talk a lot,I talk a lot.,0,1,1,hard,extraversion,train,extraversion,expressiveness
IPIP,itellpeopleaboutitwheniamirritated,Q4799,HEXACO,Tell people about it when I'm irritated,I tell people about it when I am irritated.,0,1,1,hard,extraversion,train,extraversion,expressiveness
IPIP,ihaveanintenseboisterouslaugh,Q4800,HEXACO,"Have an intense, boisterous laugh",I have an intense boisterous laugh.,0,1,1,hard,extraversion,train,extraversion,expressiveness
IPIP,isaylittle,Q4803,HEXACO,Say little,I say little.,0,1,1,hard,extraversion,train,extraversion,expressiveness
IPIP,ihaveleadershipabilities,Q4809,HEXACO,Have leadership abilities,I have leadership abilities.,0,1,1,hard,extraversion,train,extraversion,social boldness
IPIP,ilovetochat,Q4818,HEXACO,Love to chat,I love to chat.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,iseemtoderivelessenjoymentfrominteractingwithpeoplethanothersdo,Q4821,HEXACO,Seem to derive less enjoyment from interacting with people than others do,I seem to derive less enjoyment from interacting with people than others do.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,irarelyenjoybeingwithpeople,Q4822,HEXACO,Rarely enjoy being with people,I rarely enjoy being with people.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,iwouldnotenjoyajobthatinvolvesalotofsocialinteraction,Q4823,HEXACO,Would not enjoy a job that involves a lot of social interaction,I would not enjoy a job that involves a lot of social interaction.,0,1,1,hard,extraversion,train,extraversion,sociability
IPIP,imaintainhighenergythroughouttheday,Q4826,HEXACO,Maintain high energy throughout the day,I maintain high energy throughout the day.,0,1,1,hard,extraversion,train,extraversion,liveliness
IPIP,ihavegreatstamina,Q4827,HEXACO,Have great stamina,I have great stamina.,0,1,1,hard,extraversion,train,extraversion,liveliness
IPIP,ismilealot,Q4829,HEXACO,Smile a lot,I smile a lot.,0,1,1,hard,extraversion,train,extraversion,liveliness
IPIP,ifeelthatihavealotofinnerstrength,Q4832,HEXACO,Feel that I have a lot of inner strength,I feel that I have a lot of inner strength.,0,1,1,hard,extraversion,train,extraversion,liveliness
IPIP,itireoutquickly,Q4834,HEXACO,Tire out quickly,I tire out quickly.,0,1,1,hard,extraversion,train,extraversion,liveliness
IPIP,ilovemyenemies,Q4836,HEXACO,Love my enemies,I love my enemies.,0,1,1,hard,agreeableness,train,agreeableness,forgiveness/mercy
IPIP,iamnicetopeopleishouldbeangryat,Q4839,HEXACO,Am nice to people I should be angry at,I am nice to people I should be angry at.,0,1,1,hard,agreeableness,train,agreeableness,forgiveness/mercy
IPIP,igetevenwithothers,Q4843,HEXACO,Get even with others,I get even with others.,0,1,1,hard,agreeableness,train,agreeableness,forgiveness/mercy
IPIP,ibecomefrustratedandangrywithpeoplewhentheydonotliveuptomyexpectations,Q4850,HEXACO,Become frustrated and angry with people when they don't live up to my expectations,I become frustrated and angry with people when they do not live up to my expectations.,0,1,1,hard,agreeableness,train,agreeableness,gentleness
IPIP,ispeakillofothers,Q4853,HEXACO,Speak ill of others,I speak ill of others.,0,1,1,hard,agreeableness,train,agreeableness,gentleness
IPIP,iadjusteasily,Q4856,HEXACO,Adjust easily,I adjust easily.,0,1,1,hard,agreeableness,train,agreeableness,flexibility
IPIP,wheninteractingwithagroupofpeopleamoftenbotheredbyatleastoneofthem,Q4858,HEXACO,"When interacting with a group of people, am often bothered by at least one of them",When interacting with a group of people I am often bothered by at least one of them.,0,1,1,hard,agreeableness,train,agreeableness,flexibility
IPIP,ireactstronglytocriticism,Q4859,HEXACO,React strongly to criticism,I react strongly to criticism.,0,1,1,hard,agreeableness,train,agreeableness,flexibility
IPIP,igetupsetifotherschangethewaythatihavearrangedthings,Q4860,HEXACO,Get upset if others change the way that I have arranged things,I get upset if others change the way that I have arranged things.,0,1,1,hard,agreeableness,train,agreeableness,flexibility
IPIP,iamhardtoconvince,Q4861,HEXACO,Am hard to convince,I am hard to convince.,0,1,1,hard,agreeableness,train,agreeableness,flexibility
IPIP,iamhardtoreasonwith,Q4865,HEXACO,Am hard to reason with,I am hard to reason with.,0,1,1,hard,agreeableness,train,agreeableness,flexibility
IPIP,ifindthatittakesalottomakemefeelangryatsomeone,Q4866,HEXACO,Find that it takes a lot to make me feel angry at someone,I find that it takes a lot to make me feel angry at someone.,0,1,1,hard,agreeableness,train,agreeableness,patience
IPIP,irarelyfeelangrywithpeople,Q4867,HEXACO,Rarely feel angry with people,I rarely feel angry with people.,0,1,1,hard,agreeableness,train,agreeableness,patience
IPIP,iamusuallyapatientperson,Q4868,HEXACO,Am usually a patient person,I am usually a patient person.,0,1,1,hard,agreeableness,train,agreeableness,patience
IPIP,iameasilyannoyed,Q4871,HEXACO,Am easily annoyed,I am easily annoyed.,0,1,1,hard,agreeableness,train,agreeableness,patience
IPIP,idonotfinishthethingsthatistart,Q4882,HEXACO,Don't finish the things that I start,I do not finish the things that I start.,0,1,1,hard,conscientiousness,train,conscientiousness,organization
IPIP,ipushmyselfveryhardtosucceed,Q4886,HEXACO,Push myself very hard to succeed,I push myself very hard to succeed.,0,1,1,hard,conscientiousness,train,conscientiousness,diligence
IPIP,igetstartedquicklyondoingajob,Q4887,HEXACO,Get started quickly on doing a job,I get started quickly on doing a job.,0,1,1,hard,conscientiousness,train,conscientiousness,diligence
IPIP,istopwhenworkbecomestoodifficult,Q4892,HEXACO,Stop when work becomes too difficult,I stop when work becomes too difficult.,0,1,1,hard,conscientiousness,train,conscientiousness,diligence
IPIP,idotoolittlework,Q4893,HEXACO,Do too little work,I do too little work.,0,1,1,hard,conscientiousness,train,conscientiousness,diligence
IPIP,iactimpulsivelywhensomethingisbotheringme,Q4912,HEXACO,Act impulsively when something is bothering me,I act impulsively when something is bothering me.,0,1,1,hard,conscientiousness,train,conscientiousness,prudence
IPIP,imakecarelessmistakes,Q4913,HEXACO,Make careless mistakes,I make careless mistakes.,0,1,1,hard,conscientiousness,train,conscientiousness,prudence
IPIP,imakeafoolofmyself,Q4915,HEXACO,Make a fool of myself,I make a fool of myself.,0,1,1,hard,conscientiousness,train,conscientiousness,prudence
IPIP,ihavereadthegreatliteraryclassics,Q4919,HEXACO,Have read the great literary classics,I have read the great literary classics.,0,1,1,hard,openness,train,openness,aesthetic appreciation/artistic interests
IPIP,iaminterestedinscience,Q4926,HEXACO,Am interested in science,I am interested in science.,0,1,1,hard,openness,train,openness,inquisitiveness
IPIP,iwouldlovetoexplorestrangeplaces,Q4927,HEXACO,Would love to explore strange places,I would love to explore strange places.,0,1,1,hard,openness,train,openness,inquisitiveness
IPIP,ienjoyintellectualgames,Q4928,HEXACO,Enjoy intellectual games,I enjoy intellectual games.,0,1,1,hard,openness,train,openness,inquisitiveness
IPIP,idonotknowmuchabouthistory,Q4932,HEXACO,Don't know much about history,I do not know much about history.,0,1,1,hard,openness,train,openness,inquisitiveness
IPIP,idonotbotherworryingaboutpoliticalandsocialproblems,Q4934,HEXACO,Don't bother worrying about political and social problems,I do not bother worrying about political and social problems.,0,1,1,hard,openness,train,openness,inquisitiveness
IPIP,icomeupwithsomethingnew,Q4937,HEXACO,Come up with something new,I come up with something new.,0,1,1,hard,openness,train,openness,creativity/originality
